"YEAR","region","Global_Sum","IT_Premises","Other_And_PCOAdmin","Directed_Enhanced_Services","ACCESSANDTRANSFORMATION","Local_Incentive_Schemes","Prescribing","Dispensing","Deductions","DrugReinbursement","QOF","PCNPARTICIPATION","REGISTERED","WEIGHTED","Global_Sum Avg (Registered)","Global_Sum Avg (Weighted)","IT_Premises Avg (Registered)","IT_Premises Avg (Weighted)","Other_And_PCOAdmin Avg (Registered)","Other_And_PCOAdmin Avg (Weighted)","Directed_Enhanced_Services Avg (Registered)","Directed_Enhanced_Services Avg (Weighted)","Local_Incentive_Schemes Avg (Registered)","Local_Incentive_Schemes Avg (Weighted)","Prescribing Avg (Registered)","Prescribing Avg (Weighted)","Dispensing Avg (Registered)","Dispensing Avg (Weighted)","DrugReinbursement Avg (Registered)","DrugReinbursement Avg (Weighted)","QOF Avg (Registered)","QOF Avg (Weighted)","Deductions Avg (Registered)","Deductions Avg (Weighted)","PCNPARTICIPATION Avg (Registered)","PCNPARTICIPATION Avg (Weighted)","ACCESSANDTRANSFORMATION Avg (Registered)","ACCESSANDTRANSFORMATION Avg (Weighted)"
2024,"East",748036747.89,91033105.84,50649114.21,28990633.72,9013963.8,61727095.07,-2979468.47,37998397.9,-84516226.43,130998668.33,100047536.36,11705780.3,6904355.25,6743811.99,108.342737417806,110.921945777732,13.1848815050471,13.4987609344667,7.33582099646451,7.51045762917243,4.19889079722542,4.29884963622777,8.94031272072798,9.15314590049833,-0.431534641847984,-0.441807760124107,5.50354037764786,5.63455771844553,18.9733383620433,19.4250178569999,14.4904966122651,14.8354575288212,-12.2410020008747,-12.5324114247734,1.69541975697151,1.73578093774824,1.30554750930581,1.33662738720567
2024,"East Midlands",563303167.71,76075467.71,32805587.35,23529037.87,4613605.87,62347035.58,-386285.7,23126672.58,-66862599.96,79081183.23,79424754.61,9157125.98,5180120.25,5248339.24,108.743260875073,107.329793664405,14.6860428018056,14.4951506050131,6.33297795548279,6.2506606089739,4.54217985962778,4.48313967410384,12.0358278516797,11.8793836924307,-0.0745707978497217,-0.0736015113230371,4.46450496588376,4.40647441456166,15.266283293327,15.0678490116047,15.3326082748755,15.1333118874381,-12.9075381908364,-12.7397633617906,1.76774390131194,1.74476640347662,0.890636828363203,0.879060148177464
2024,"London",1131975854.59,167860801.41,102997601.52,29828453.3,9695106.97,48092039.46,3295522.35,3787.51,-126925401.39,23841277.95,123738578.71,17620472.29,10855355,10142407.34,104.278105560804,111.60820273168,15.4634096637098,16.550390433244,9.48818362181614,10.1551434553209,2.74781002555881,2.94096384616317,4.43025948575611,4.74167895725632,0.30358494494192,0.324925063599349,0.000348907060156024,0.000373433039418825,2.19626884150726,2.35065277411743,11.3988514157298,12.2001192184419,-11.6924229000341,-12.5143269378885,1.62320553220047,1.7373067063189,0.893117449406307,0.955898007740636
2024,"North East",340686852,43856391.98,49432601.49,14944401.75,-59626.19,6961234.1,1524856.78,2942973.63,-46871662.63,19333046.29,48975542.45,5525558.8,2884807,3177797.88,118.096930574558,107.208471043476,15.2025393657184,13.8008752085894,17.1354969292573,15.5556153527297,5.18038182450334,4.70275401845255,2.41306752930092,2.19058428599619,0.528581905132648,0.479847000212613,1.02016309236632,0.926104724445219,6.70167754376636,6.08378727032192,16.9770603198065,15.4117864947408,-16.2477637602793,-14.7497305996063,1.91539981704149,1.73880121035262,-0.0206690395579323,-0.0187633676689343
2024,"North West",944173800.16,129603007.06,75622934.06,36691004.85,6859536.6,103936664.87,3209438.52,8250378.52,-111515165.62,52890571.37,128519450.96,15207947.74,8250829.25,8759954.25,114.433806778876,107.782960186122,15.7078765216236,14.7949410877346,9.16549497858049,8.6328001153659,4.4469475416668,4.18849274812137,12.59711741944,11.8649780471171,0.388983752148307,0.366376173711181,0.999945371551593,0.941828950761929,6.41033401218429,6.03776799062621,15.5765495886368,14.6712468230071,-13.5156312463987,-12.730108221741,1.8432023350865,1.73607616044342,0.831375415992277,0.783056212879194
2024,"South East",1064426510.35,129975669.96,97599221.76,40958599.81,3986027.36,110730274.95,1169935.48,26845896.16,-129887941.02,128487309.26,144758089.65,17367066.59,10091634.5,9872459.54,105.476125829765,107.81776375353,12.8795459209308,13.1654801352572,9.67129970472078,9.88600878682355,4.05866857445144,4.14877363072992,10.9724817074974,11.2160778680689,0.115931218079688,0.118504965784848,2.66021288820954,2.71927132759867,12.7320613187091,13.0147212798808,14.3443650926914,14.662819236026,-12.8708526869458,-13.1565939058789,1.72093693940263,1.75914284780143,0.39498332604099,0.403752210262287
2024,"South West",661241457.54,86069162.42,55915567.19,30253071.97,6410461.78,70225958.31,-460316.6,30767484.42,-100833683.68,116608405.94,98384891.24,10643145.44,6078866.5,6126279.58,108.777098088928,107.93524012497,14.1587518692835,14.049173123111,9.19835419810585,9.12716542884254,4.97676202792083,4.93824540244048,11.5524758291698,11.4630678200292,-0.0757240844160667,-0.0751380334490056,5.06138511513619,5.02221356668806,19.1825903628579,19.0341306525877,16.1847428694149,16.0594843828528,-16.5875798851644,-16.4592037244242,1.75084375351885,1.73729345861816,1.05454886696393,1.04638740303785
2024,"West Midlands",723587870.28,94974273.35,61619645,29503172.64,3974142.65,56530244.36,619934.05,18580780.14,-85234411.16,75615824.3,93517169.95,11637163.93,6632719.75,6709316.24,109.093689700971,107.848228403078,14.3190541632639,14.1555815753291,9.29025306700166,9.18419147284076,4.44812591998931,4.39734416811451,8.52293576251281,8.42563419845597,0.0934660400810693,0.0923989908694481,2.80138176198384,2.7693999619848,11.4004250368033,11.2702727960845,14.0993700133343,13.9384054357825,-12.8505973978472,-12.7038893549009,1.75450861315224,1.7344783751019,0.599172405859602,0.592331991493667
2024,"Yorkshire & Humberside",678154752.97,98157549.44,92177516.75,27150652.3,5510680.06,42984505.78,757943.66,17382359.54,-98728623.86,70071890.31,92403982.85,10681274.55,5976594.5,6153127.17,113.468423024182,110.213024082517,16.4236588980564,15.952465588323,15.4230836222869,14.9805967280211,4.54282991760609,4.41249653223078,7.19214023638378,6.98579837412982,0.126818652327843,0.123180236497534,2.90840537031582,2.82496347950501,11.7243842308525,11.3880126924144,15.4609757864617,15.0174017693836,-16.5192107077032,-16.0452760250687,1.78718408116863,1.73590992919459,0.922043491490012,0.895590145912749
